date,reservoir,data_type,inflow
2005-11-13,ECH,Ground_Truth,144.0
2005-11-13,ECR,AdaTrip,3.182990312576294
2005-11-13,ECR,GCN_LSTM,73.42253112792969
2005-11-13,ECR,Ground_Truth,55.0
2005-11-13,LCR,AdaTrip,5.319903373718262
2005-11-13,LCR,GCN_LSTM,112.40995025634766
2005-11-13,LCR,Ground_Truth,8.0
2005-11-14,ECH,AdaTrip,102.66845703125
2005-11-14,ECH,GCN_LSTM,199.40916442871094
2005-11-14,ECH,Ground_Truth,193.0
2005-11-14,ECR,AdaTrip,3.380012273788452
2005-11-14,ECR,GCN_LSTM,87.6959457397461
2005-11-14,ECR,Ground_Truth,30.0
2005-11-14,LCR,AdaTrip,6.454765796661377
2005-11-14,LCR,GCN_LSTM,128.03909301757812
2005-11-14,LCR,Ground_Truth,8.0
2005-11-15,ECH,AdaTrip,106.5190658569336
2005-11-15,ECH,GCN_LSTM,178.33912658691406
2005-11-15,ECH,Ground_Truth,244.0
2005-11-15,ECR,AdaTrip,7.116106986999512
2005-11-15,ECR,GCN_LSTM,79.41109466552734
2005-11-15,ECR,Ground_Truth,52.0
2005-11-15,LCR,AdaTrip,5.591383457183838
2005-11-15,LCR,GCN_LSTM,120.79995727539062
2005-11-15,LCR,Ground_Truth,8.0
2005-11-16,ECH,AdaTrip,105.24825286865234
2005-11-16,ECH,GCN_LSTM,129.55111694335938
2005-11-16,ECH,Ground_Truth,197.0
2005-11-16,ECR,AdaTrip,8.712882995605469
2005-11-16,ECR,GCN_LSTM,42.959651947021484
2005-11-16,ECR,Ground_Truth,22.0
2005-11-16,LCR,AdaTrip,16.578697204589844
2005-11-16,LCR,GCN_LSTM,83.27874755859375
2005-11-16,LCR,Ground_Truth,8.0
2005-11-17,ECH,AdaTrip,116.86155700683594
2005-11-17,ECH,GCN_LSTM,102.55123138427734
2005-11-17,ECH,Ground_Truth,199.0
2005-11-17,ECR,AdaTrip,14.701029777526855
2005-11-17,ECR,GCN_LSTM,24.864282608032227
2005-11-17,ECR,Ground_Truth,11.0
2005-11-17,LCR,AdaTrip,18.810461044311523
2005-11-17,LCR,GCN_LSTM,53.999881744384766
2005-11-17,LCR,Ground_Truth,8.0
2005-11-18,ECH,AdaTrip,105.98091125488281
2005-11-18,ECH,GCN_LSTM,102.19274139404297
2005-11-18,ECH,Ground_Truth,201.0
2005-11-18,ECR,AdaTrip,2.0981152057647705
2005-11-18,ECR,GCN_LSTM,31.008665084838867
2005-11-18,ECR,Ground_Truth,27.0
2005-11-18,LCR,AdaTrip,5.751908302307129
2005-11-18,LCR,GCN_LSTM,57.35469055175781
2005-11-18,LCR,Ground_Truth,8.0
2005-11-19,ECH,AdaTrip,105.70692443847656
2005-11-19,ECH,GCN_LSTM,111.17720794677734
2005-11-19,ECH,Ground_Truth,203.0
2005-11-19,ECR,AdaTrip,-1.7094049453735352
2005-11-19,ECR,GCN_LSTM,42.267147064208984
2005-11-19,ECR,Ground_Truth,11.0
2005-11-19,LCR,AdaTrip,1.1052674055099487
2005-11-19,LCR,GCN_LSTM,68.29306030273438
2005-11-19,LCR,Ground_Truth,8.0
2005-11-20,ECH,AdaTrip,106.67749786376953
2005-11-20,ECH,GCN_LSTM,137.2027587890625
2005-11-20,ECH,Ground_Truth,204.0
2005-11-20,ECR,AdaTrip,0.1702502965927124
2005-11-20,ECR,GCN_LSTM,62.68986129760742
2005-11-20,ECR,Ground_Truth,44.0
2005-11-20,LCR,AdaTrip,1.8590537309646606
2005-11-20,LCR,GCN_LSTM,89.43975830078125
2005-11-20,LCR,Ground_Truth,8.0
2005-11-21,ECH,AdaTrip,155.5450897216797
2005-11-21,ECH,GCN_LSTM,133.57254028320312
2005-11-21,ECH,Ground_Truth,206.0
2005-11-21,ECR,AdaTrip,5.994316101074219
2005-11-21,ECR,GCN_LSTM,57.70690155029297
2005-11-21,ECR,Ground_Truth,30.0
2005-11-21,LCR,AdaTrip,13.87916374206543
2005-11-21,LCR,GCN_LSTM,84.84896087646484
2005-11-21,LCR,Ground_Truth,8.0
2005-11-22,ECH,AdaTrip,139.17616271972656
2005-11-22,ECH,GCN_LSTM,115.46724700927734
2005-11-22,ECH,Ground_Truth,207.0
2005-11-22,ECR,AdaTrip,7.588582992553711
2005-11-22,ECR,GCN_LSTM,47.69246292114258
2005-11-22,ECR,Ground_Truth,30.0
2005-11-22,LCR,AdaTrip,12.10011100769043
2005-11-22,LCR,GCN_LSTM,68.52804565429688
2005-11-22,LCR,Ground_Truth,8.0
2005-11-23,ECH,AdaTrip,126.96813201904297
2005-11-23,ECH,GCN_LSTM,115.19477081298828
2005-11-23,ECH,Ground_Truth,262.0
2005-11-23,ECR,AdaTrip,4.6143269538879395
2005-11-23,ECR,GCN_LSTM,51.5136833190918
2005-11-23,ECR,Ground_Truth,30.0
2005-11-23,LCR,AdaTrip,4.531920433044434
2005-11-23,LCR,GCN_LSTM,70.77423858642578
2005-11-23,LCR,Ground_Truth,8.0
2005-11-24,ECH,AdaTrip,120.8939208984375
2005-11-24,ECH,GCN_LSTM,116.48702239990234
2005-11-24,ECH,Ground_Truth,211.0
2005-11-24,ECR,AdaTrip,0.8330551981925964
2005-11-24,ECR,GCN_LSTM,55.51864242553711
2005-11-24,ECR,Ground_Truth,27.0
2005-11-24,LCR,AdaTrip,5.680169105529785
2005-11-24,LCR,GCN_LSTM,78.73145294189453
2005-11-24,LCR,Ground_Truth,8.0
2005-11-25,ECH,AdaTrip,108.86795043945312
2005-11-25,ECH,GCN_LSTM,124.93809509277344
2005-11-25,ECH,Ground_Truth,159.0
2005-11-25,ECR,AdaTrip,-1.1588104963302612
2005-11-25,ECR,GCN_LSTM,61.737796783447266
2005-11-25,ECR,Ground_Truth,14.0
2005-11-25,LCR,AdaTrip,-3.9151294231414795
2005-11-25,LCR,GCN_LSTM,85.60013580322266
2005-11-25,LCR,Ground_Truth,8.0
2005-11-26,ECH,AdaTrip,112.76812744140625
2005-11-26,ECH,GCN_LSTM,130.99526977539062
2005-11-26,ECH,Ground_Truth,107.0
2005-11-26,ECR,AdaTrip,-3.8655600547790527
2005-11-26,ECR,GCN_LSTM,66.19536590576172
2005-11-26,ECR,Ground_Truth,55.0
2005-11-26,LCR,AdaTrip,-5.414126873016357
2005-11-26,LCR,GCN_LSTM,93.16131591796875
2005-11-26,LCR,Ground_Truth,22.0
2005-11-27,ECH,AdaTrip,116.906005859375
2005-11-27,ECH,GCN_LSTM,167.1182861328125
2005-11-27,ECH,Ground_Truth,107.0
2005-11-27,ECR,AdaTrip,3.7030484676361084
2005-11-27,ECR,GCN_LSTM,88.71148681640625
2005-11-27,ECR,Ground_Truth,31.0
2005-11-27,LCR,AdaTrip,1.5774296522140503
2005-11-27,LCR,GCN_LSTM,114.18785858154297
2005-11-27,LCR,Ground_Truth,8.0
2005-11-28,ECH,AdaTrip,118.9311294555664
2005-11-28,ECH,GCN_LSTM,179.59999084472656
2005-11-28,ECH,Ground_Truth,107.0
2005-11-28,ECR,AdaTrip,6.511132717132568
2005-11-28,ECR,GCN_LSTM,94.62779235839844
2005-11-28,ECR,Ground_Truth,17.0
2005-11-28,LCR,AdaTrip,5.349603176116943
2005-11-28,LCR,GCN_LSTM,115.45150756835938
2005-11-28,LCR,Ground_Truth,7.0
2005-11-29,ECH,AdaTrip,160.85536193847656
2005-11-29,ECH,GCN_LSTM,164.4051513671875
2005-11-29,ECH,Ground_Truth,81.0
2005-11-29,ECR,AdaTrip,8.774060249328613
2005-11-29,ECR,GCN_LSTM,76.61702728271484
2005-11-29,ECR,Ground_Truth,11.0
2005-11-29,LCR,AdaTrip,8.67073917388916
2005-11-29,LCR,GCN_LSTM,105.53144836425781
2005-11-29,LCR,Ground_Truth,22.0
2005-11-30,ECH,AdaTrip,140.44927978515625
2005-11-30,ECH,GCN_LSTM,164.56907653808594
2005-11-30,ECH,Ground_Truth,81.0
2005-11-30,ECR,AdaTrip,7.166826248168945
2005-11-30,ECR,GCN_LSTM,77.3707046508789
2005-11-30,ECR,Ground_Truth,8.0
2005-11-30,LCR,AdaTrip,4.96904993057251
2005-11-30,LCR,GCN_LSTM,105.45165252685547
2005-11-30,LCR,Ground_Truth,8.0
2005-12-01,ECH,AdaTrip,138.32522583007812
2005-12-01,ECH,GCN_LSTM,164.93911743164062
2005-12-01,ECH,Ground_Truth,177.0
2005-12-01,ECR,AdaTrip,7.303612232208252
2005-12-01,ECR,GCN_LSTM,72.18915557861328
2005-12-01,ECR,Ground_Truth,68.0
2005-12-01,LCR,AdaTrip,3.52139949798584
2005-12-01,LCR,GCN_LSTM,104.81928253173828
2005-12-01,LCR,Ground_Truth,8.0
2005-12-02,ECH,AdaTrip,126.01659393310547
2005-12-02,ECH,GCN_LSTM,158.26898193359375
2005-12-02,ECH,Ground_Truth,178.0
2005-12-02,ECR,AdaTrip,2.5015709400177
2005-12-02,ECR,GCN_LSTM,67.4010238647461
2005-12-02,ECR,Ground_Truth,71.0
2005-12-02,LCR,AdaTrip,-2.9664127826690674
2005-12-02,LCR,GCN_LSTM,97.73778533935547
2005-12-02,LCR,Ground_Truth,22.0
2005-12-03,ECH,AdaTrip,128.34080505371094
2005-12-03,ECH,GCN_LSTM,146.65750122070312
2005-12-03,ECH,Ground_Truth,124.0
2005-12-03,ECR,AdaTrip,7.0384063720703125
2005-12-03,ECR,GCN_LSTM,60.80989074707031
2005-12-03,ECR,Ground_Truth,36.0
2005-12-03,LCR,AdaTrip,2.467374324798584
2005-12-03,LCR,GCN_LSTM,88.50348663330078
2005-12-03,LCR,Ground_Truth,8.0
2005-12-04,ECH,AdaTrip,127.43684387207031
2005-12-04,ECH,GCN_LSTM,141.59303283691406
2005-12-04,ECH,Ground_Truth,103.0
2005-12-04,ECR,AdaTrip,0.12068110704421997
2005-12-04,ECR,GCN_LSTM,58.080238342285156
2005-12-04,ECR,Ground_Truth,27.0
2005-12-04,LCR,AdaTrip,-4.950539588928223
2005-12-04,LCR,GCN_LSTM,86.48506164550781
2005-12-04,LCR,Ground_Truth,7.0
2005-12-05,ECH,AdaTrip,119.8291244506836
2005-12-05,ECH,GCN_LSTM,145.7753448486328
2005-12-05,ECH,Ground_Truth,93.0
2005-12-05,ECR,AdaTrip,1.2485370635986328
2005-12-05,ECR,GCN_LSTM,62.02548599243164
2005-12-05,ECR,Ground_Truth,41.0
2005-12-05,LCR,AdaTrip,-5.614494800567627
2005-12-05,LCR,GCN_LSTM,90.45592498779297
2005-12-05,LCR,Ground_Truth,8.0
2005-12-06,ECH,AdaTrip,121.89031982421875
2005-12-06,ECH,GCN_LSTM,160.01425170898438
2005-12-06,ECH,Ground_Truth,98.0
2005-12-06,ECR,AdaTrip,4.625202655792236
2005-12-06,ECR,GCN_LSTM,72.67784118652344
2005-12-06,ECR,Ground_Truth,22.0
2005-12-06,LCR,AdaTrip,-2.662095546722412
2005-12-06,LCR,GCN_LSTM,95.74382781982422
2005-12-06,LCR,Ground_Truth,22.0
2005-12-07,ECH,AdaTrip,127.62800598144531
2005-12-07,ECH,GCN_LSTM,175.92115783691406
2005-12-07,ECH,Ground_Truth,76.0
2005-12-07,ECR,AdaTrip,8.841197967529297
2005-12-07,ECR,GCN_LSTM,82.27345275878906
2005-12-07,ECR,Ground_Truth,22.0
2005-12-07,LCR,AdaTrip,0.4164230227470398
2005-12-07,LCR,GCN_LSTM,104.82189178466797
2005-12-07,LCR,Ground_Truth,8.0
2005-12-08,ECH,AdaTrip,125.61544036865234
2005-12-08,ECH,GCN_LSTM,175.10891723632812
2005-12-08,ECH,Ground_Truth,87.0
2005-12-08,ECR,AdaTrip,9.272575378417969
2005-12-08,ECR,GCN_LSTM,79.25684356689453
2005-12-08,ECR,Ground_Truth,22.0
2005-12-08,LCR,AdaTrip,-0.906886100769043
2005-12-08,LCR,GCN_LSTM,102.92874908447266
2005-12-08,LCR,Ground_Truth,7.0
2005-12-09,ECH,AdaTrip,122.58972930908203
2005-12-09,ECH,GCN_LSTM,150.06590270996094
2005-12-09,ECH,Ground_Truth,99.0
2005-12-09,ECR,AdaTrip,6.155991554260254
2005-12-09,ECR,GCN_LSTM,60.28261947631836
2005-12-09,ECR,Ground_Truth,22.0
2005-12-09,LCR,AdaTrip,-2.786750555038452
2005-12-09,LCR,GCN_LSTM,88.0936508178711
2005-12-09,LCR,Ground_Truth,8.0
2005-12-10,ECH,AdaTrip,144.66098022460938
2005-12-10,ECH,GCN_LSTM,156.3907470703125
2005-12-10,ECH,Ground_Truth,87.0
2005-12-10,ECR,AdaTrip,27.524599075317383
2005-12-10,ECR,GCN_LSTM,66.57141876220703
2005-12-10,ECR,Ground_Truth,22.0
2005-12-10,LCR,AdaTrip,21.88542366027832
2005-12-10,LCR,GCN_LSTM,88.96331024169922
2005-12-10,LCR,Ground_Truth,22.0
2005-12-11,ECH,AdaTrip,147.05160522460938
2005-12-11,ECH,GCN_LSTM,135.56451416015625
2005-12-11,ECH,Ground_Truth,93.0
2005-12-11,ECR,AdaTrip,27.81730842590332
2005-12-11,ECR,GCN_LSTM,57.26904296875
2005-12-11,ECR,Ground_Truth,22.0
2005-12-11,LCR,AdaTrip,36.04778289794922
2005-12-11,LCR,GCN_LSTM,72.47026062011719
2005-12-11,LCR,Ground_Truth,8.0
2005-12-12,ECH,AdaTrip,144.383544921875
2005-12-12,ECH,GCN_LSTM,128.330078125
2005-12-12,ECH,Ground_Truth,94.0
2005-12-12,ECR,AdaTrip,24.0427303314209
2005-12-12,ECR,GCN_LSTM,59.67262268066406
2005-12-12,ECR,Ground_Truth,22.0
2005-12-12,LCR,AdaTrip,42.81637954711914
2005-12-12,LCR,GCN_LSTM,72.05644989013672
2005-12-12,LCR,Ground_Truth,8.0
2005-12-13,ECH,AdaTrip,127.10125732421875
2005-12-13,ECH,GCN_LSTM,121.33486938476562
2005-12-13,ECH,Ground_Truth,93.0
2005-12-13,ECR,AdaTrip,14.519380569458008
2005-12-13,ECR,GCN_LSTM,59.315494537353516
2005-12-13,ECR,Ground_Truth,22.0
2005-12-13,LCR,AdaTrip,27.390533447265625
2005-12-13,LCR,GCN_LSTM,73.54310607910156
2005-12-13,LCR,Ground_Truth,8.0
2005-12-14,ECH,AdaTrip,125.52539825439453
2005-12-14,ECH,GCN_LSTM,117.1886215209961
2005-12-14,ECH,Ground_Truth,83.0
2005-12-14,ECR,AdaTrip,9.84011173248291
2005-12-14,ECR,GCN_LSTM,62.40656280517578
2005-12-14,ECR,Ground_Truth,23.0
2005-12-14,LCR,AdaTrip,16.912086486816406
2005-12-14,LCR,GCN_LSTM,75.38427734375
2005-12-14,LCR,Ground_Truth,8.0
2005-12-15,ECH,AdaTrip,132.50450134277344
2005-12-15,ECH,GCN_LSTM,138.2085723876953
2005-12-15,ECH,Ground_Truth,83.0
2005-12-15,ECR,AdaTrip,16.25890350341797
2005-12-15,ECR,GCN_LSTM,78.03163146972656
2005-12-15,ECR,Ground_Truth,22.0
2005-12-15,LCR,AdaTrip,20.521644592285156
2005-12-15,LCR,GCN_LSTM,96.22017669677734
2005-12-15,LCR,Ground_Truth,7.0
2005-12-16,ECH,AdaTrip,141.2703094482422
2005-12-16,ECH,GCN_LSTM,160.07382202148438
2005-12-16,ECH,Ground_Truth,100.0
2005-12-16,ECR,AdaTrip,21.07819938659668
2005-12-16,ECR,GCN_LSTM,88.24967956542969
2005-12-16,ECR,Ground_Truth,22.0
2005-12-16,LCR,AdaTrip,22.234291076660156
2005-12-16,LCR,GCN_LSTM,110.48355102539062
2005-12-16,LCR,Ground_Truth,22.0
2005-12-17,ECH,AdaTrip,126.76797485351562
2005-12-17,ECH,GCN_LSTM,129.7779998779297
2005-12-17,ECH,Ground_Truth,171.0
2005-12-17,ECR,AdaTrip,13.64470386505127
2005-12-17,ECR,GCN_LSTM,70.83029174804688
2005-12-17,ECR,Ground_Truth,22.0
2005-12-17,LCR,AdaTrip,25.7977294921875
2005-12-17,LCR,GCN_LSTM,87.3421630859375
2005-12-17,LCR,Ground_Truth,8.0
2005-12-18,ECH,AdaTrip,147.10482788085938
2005-12-18,ECH,GCN_LSTM,117.40865325927734
2005-12-18,ECH,Ground_Truth,178.0
2005-12-18,ECR,AdaTrip,34.26904296875
2005-12-18,ECR,GCN_LSTM,65.52461242675781
2005-12-18,ECR,Ground_Truth,22.0
2005-12-18,LCR,AdaTrip,46.75650405883789
2005-12-18,LCR,GCN_LSTM,73.6783218383789
2005-12-18,LCR,Ground_Truth,8.0
2005-12-19,ECH,AdaTrip,136.80625915527344
2005-12-19,ECH,GCN_LSTM,120.63488006591797
2005-12-19,ECH,Ground_Truth,185.0
2005-12-19,ECR,AdaTrip,26.911991119384766
2005-12-19,ECR,GCN_LSTM,71.37367248535156
2005-12-19,ECR,Ground_Truth,25.0
2005-12-19,LCR,AdaTrip,40.75873565673828
2005-12-19,LCR,GCN_LSTM,73.50232696533203
2005-12-19,LCR,Ground_Truth,22.0
2005-12-20,ECH,AdaTrip,138.95175170898438
2005-12-20,ECH,GCN_LSTM,146.46791076660156
2005-12-20,ECH,Ground_Truth,180.0
2005-12-20,ECR,AdaTrip,24.473480224609375
2005-12-20,ECR,GCN_LSTM,90.84986877441406
2005-12-20,ECR,Ground_Truth,14.0
2005-12-20,LCR,AdaTrip,36.5157585144043
2005-12-20,LCR,GCN_LSTM,99.65739440917969
2005-12-20,LCR,Ground_Truth,10.0
2005-12-21,ECH,AdaTrip,127.14005279541016
2005-12-21,ECH,GCN_LSTM,158.5616455078125
2005-12-21,ECH,Ground_Truth,181.0
2005-12-21,ECR,AdaTrip,21.527565002441406
2005-12-21,ECR,GCN_LSTM,96.66180419921875
2005-12-21,ECR,Ground_Truth,11.0
2005-12-21,LCR,AdaTrip,25.777860641479492
2005-12-21,LCR,GCN_LSTM,108.58057403564453
2005-12-21,LCR,Ground_Truth,10.0
2005-12-22,ECH,AdaTrip,124.85945129394531
2005-12-22,ECH,GCN_LSTM,148.15248107910156
2005-12-22,ECH,Ground_Truth,194.0
2005-12-22,ECR,AdaTrip,20.297119140625
2005-12-22,ECR,GCN_LSTM,87.85594940185547
2005-12-22,ECR,Ground_Truth,55.0
2005-12-22,LCR,AdaTrip,23.594411849975586
2005-12-22,LCR,GCN_LSTM,103.21517944335938
2005-12-22,LCR,Ground_Truth,24.0
2005-12-23,ECH,AdaTrip,131.65565490722656
2005-12-23,ECH,GCN_LSTM,151.30921936035156
2005-12-23,ECH,Ground_Truth,218.0
2005-12-23,ECR,AdaTrip,24.795679092407227
2005-12-23,ECR,GCN_LSTM,87.00888061523438
2005-12-23,ECR,Ground_Truth,8.0
2005-12-23,LCR,AdaTrip,28.897790908813477
2005-12-23,LCR,GCN_LSTM,111.34630584716797
2005-12-23,LCR,Ground_Truth,10.0
2005-12-24,ECH,AdaTrip,128.6811981201172
2005-12-24,ECH,GCN_LSTM,159.57859802246094
2005-12-24,ECH,Ground_Truth,197.0
2005-12-24,ECR,AdaTrip,21.455615997314453
2005-12-24,ECR,GCN_LSTM,90.9135513305664
2005-12-24,ECR,Ground_Truth,107.0
2005-12-24,LCR,AdaTrip,25.453046798706055
2005-12-24,LCR,GCN_LSTM,114.86085510253906
2005-12-24,LCR,Ground_Truth,24.0
2005-12-25,ECH,AdaTrip,121.39138793945312
2005-12-25,ECH,GCN_LSTM,144.94491577148438
2005-12-25,ECH,Ground_Truth,186.0
2005-12-25,ECR,AdaTrip,17.46979331970215
2005-12-25,ECR,GCN_LSTM,78.17594146728516
2005-12-25,ECR,Ground_Truth,113.0
2005-12-25,LCR,AdaTrip,18.718538284301758
2005-12-25,LCR,GCN_LSTM,99.15176391601562
2005-12-25,LCR,Ground_Truth,10.0
2005-12-26,ECH,AdaTrip,114.66159057617188
2005-12-26,ECH,GCN_LSTM,113.51020050048828
2005-12-26,ECH,Ground_Truth,200.0
2005-12-26,ECR,AdaTrip,19.358545303344727
2005-12-26,ECR,GCN_LSTM,59.04777908325195
2005-12-26,ECR,Ground_Truth,196.0
2005-12-26,LCR,AdaTrip,17.20218276977539
2005-12-26,LCR,GCN_LSTM,78.43487548828125
2005-12-26,LCR,Ground_Truth,24.0
2005-12-27,ECH,AdaTrip,127.00096893310547
2005-12-27,ECH,GCN_LSTM,99.56944274902344
2005-12-27,ECH,Ground_Truth,194.0
2005-12-27,ECR,AdaTrip,32.55817413330078
2005-12-27,ECR,GCN_LSTM,57.15641403198242
2005-12-27,ECR,Ground_Truth,53.0
2005-12-27,LCR,AdaTrip,26.274599075317383
2005-12-27,LCR,GCN_LSTM,67.8344955444336
2005-12-27,LCR,Ground_Truth,10.0
2005-12-28,ECH,AdaTrip,144.72634887695312
2005-12-28,ECH,GCN_LSTM,95.73347473144531
2005-12-28,ECH,Ground_Truth,202.0
2005-12-28,ECR,AdaTrip,42.72299575805664
2005-12-28,ECR,GCN_LSTM,59.32773208618164
2005-12-28,ECR,Ground_Truth,30.0
2005-12-28,LCR,AdaTrip,46.29574203491211
2005-12-28,LCR,GCN_LSTM,61.58501052856445
2005-12-28,LCR,Ground_Truth,10.0
2005-12-29,ECH,AdaTrip,128.8686981201172
2005-12-29,ECH,GCN_LSTM,107.65371704101562
2005-12-29,ECH,Ground_Truth,221.0
2005-12-29,ECR,AdaTrip,34.14020538330078
2005-12-29,ECR,GCN_LSTM,73.52804565429688
2005-12-29,ECR,Ground_Truth,16.0
2005-12-29,LCR,AdaTrip,38.60310363769531
2005-12-29,LCR,GCN_LSTM,78.64068603515625
2005-12-29,LCR,Ground_Truth,10.0
2005-12-30,ECH,AdaTrip,127.24494934082031
2005-12-30,ECH,GCN_LSTM,115.34123229980469
2005-12-30,ECH,Ground_Truth,210.0
2005-12-30,ECR,AdaTrip,31.404800415039062
2005-12-30,ECR,GCN_LSTM,81.90451049804688
2005-12-30,ECR,Ground_Truth,58.0
2005-12-30,LCR,AdaTrip,36.23215103149414
2005-12-30,LCR,GCN_LSTM,90.5644760131836
2005-12-30,LCR,Ground_Truth,24.0
2005-12-31,ECH,AdaTrip,127.5312728881836
2005-12-31,ECH,GCN_LSTM,120.01213073730469
2005-12-31,ECH,Ground_Truth,254.0
2005-12-31,ECR,AdaTrip,31.372591018676758
2005-12-31,ECR,GCN_LSTM,86.19391632080078
2005-12-31,ECR,Ground_Truth,123.0
2005-12-31,LCR,AdaTrip,34.42548751831055
2005-12-31,LCR,GCN_LSTM,92.24365997314453
2005-12-31,LCR,Ground_Truth,39.0
2006-01-01,ECH,AdaTrip,124.61443328857422
2006-01-01,ECH,GCN_LSTM,121.8229751586914
2006-01-01,ECH,Ground_Truth,183.0
2006-01-01,ECR,AdaTrip,26.57054901123047
2006-01-01,ECR,GCN_LSTM,88.44210052490234
2006-01-01,ECR,Ground_Truth,27.0
2006-01-01,LCR,AdaTrip,29.07097053527832
2006-01-01,LCR,GCN_LSTM,95.91836547851562
2006-01-01,LCR,Ground_Truth,10.0
2006-01-02,ECH,AdaTrip,123.15454864501953
2006-01-02,ECH,GCN_LSTM,127.0453109741211
2006-01-02,ECH,Ground_Truth,147.0
2006-01-02,ECR,AdaTrip,26.118465423583984
2006-01-02,ECR,GCN_LSTM,91.63095092773438
2006-01-02,ECR,Ground_Truth,131.0
2006-01-02,LCR,AdaTrip,27.60909652709961
2006-01-02,LCR,GCN_LSTM,99.8810806274414
2006-01-02,LCR,Ground_Truth,24.0
2006-01-03,ECH,AdaTrip,117.21209716796875
2006-01-03,ECH,GCN_LSTM,131.97488403320312
2006-01-03,ECH,Ground_Truth,165.0
2006-01-03,ECR,AdaTrip,22.25949478149414
2006-01-03,ECR,GCN_LSTM,94.51390838623047
2006-01-03,ECR,Ground_Truth,8.0
2006-01-03,LCR,AdaTrip,21.318307876586914
2006-01-03,LCR,GCN_LSTM,103.35782623291016
2006-01-03,LCR,Ground_Truth,24.0
2006-01-04,ECH,AdaTrip,118.38994598388672
2006-01-04,ECH,GCN_LSTM,138.1051483154297
2006-01-04,ECH,Ground_Truth,123.0
2006-01-04,ECR,AdaTrip,23.17192268371582
2006-01-04,ECR,GCN_LSTM,97.68738555908203
2006-01-04,ECR,Ground_Truth,89.0
2006-01-04,LCR,AdaTrip,23.402828216552734
2006-01-04,LCR,GCN_LSTM,109.00944519042969
2006-01-04,LCR,Ground_Truth,10.0
2006-01-05,ECH,AdaTrip,125.52351379394531
2006-01-05,ECH,GCN_LSTM,138.27801513671875
2006-01-05,ECH,Ground_Truth,105.0
2006-01-05,ECR,AdaTrip,23.508867263793945
2006-01-05,ECR,GCN_LSTM,96.84188079833984
2006-01-05,ECR,Ground_Truth,38.0
2006-01-05,LCR,AdaTrip,23.280473709106445
2006-01-05,LCR,GCN_LSTM,108.06951141357422
2006-01-05,LCR,Ground_Truth,10.0
2006-01-06,ECH,AdaTrip,125.10176086425781
2006-01-06,ECH,GCN_LSTM,135.83731079101562
2006-01-06,ECH,Ground_Truth,98.0
2006-01-06,ECR,AdaTrip,23.3604736328125
2006-01-06,ECR,GCN_LSTM,93.81816101074219
2006-01-06,ECR,Ground_Truth,50.0
2006-01-06,LCR,AdaTrip,21.66476821899414
2006-01-06,LCR,GCN_LSTM,105.300537109375
2006-01-06,LCR,Ground_Truth,9.0
2006-01-07,ECH,AdaTrip,120.31330871582031
2006-01-07,ECH,GCN_LSTM,129.31707763671875
2006-01-07,ECH,Ground_Truth,117.0
2006-01-07,ECR,AdaTrip,23.70599365234375
2006-01-07,ECR,GCN_LSTM,89.19630432128906
2006-01-07,ECR,Ground_Truth,70.0
2006-01-07,LCR,AdaTrip,23.083974838256836
2006-01-07,LCR,GCN_LSTM,99.84426879882812
2006-01-07,LCR,Ground_Truth,23.0
2006-01-08,ECH,AdaTrip,137.3702392578125
2006-01-08,ECH,GCN_LSTM,125.56346130371094
2006-01-08,ECH,Ground_Truth,105.0
2006-01-08,ECR,AdaTrip,49.25556564331055
2006-01-08,ECR,GCN_LSTM,88.88497924804688
2006-01-08,ECR,Ground_Truth,9.0
2006-01-08,LCR,AdaTrip,46.70829391479492
2006-01-08,LCR,GCN_LSTM,97.87415313720703
2006-01-08,LCR,Ground_Truth,9.0
2006-01-09,ECH,AdaTrip,126.48237609863281
2006-01-09,ECH,GCN_LSTM,111.47462463378906
2006-01-09,ECH,Ground_Truth,81.0
2006-01-09,ECR,AdaTrip,43.75265121459961
2006-01-09,ECR,GCN_LSTM,81.4415512084961
2006-01-09,ECR,Ground_Truth,27.0
2006-01-09,LCR,AdaTrip,58.35789108276367
2006-01-09,LCR,GCN_LSTM,81.89938354492188
2006-01-09,LCR,Ground_Truth,9.0
2006-01-10,ECH,AdaTrip,113.55474853515625
2006-01-10,ECH,GCN_LSTM,113.2173843383789
2006-01-10,ECH,Ground_Truth,105.0
2006-01-10,ECR,AdaTrip,34.0449333190918
2006-01-10,ECR,GCN_LSTM,83.8445053100586
2006-01-10,ECR,Ground_Truth,22.0
2006-01-10,LCR,AdaTrip,47.12095260620117
2006-01-10,LCR,GCN_LSTM,84.3570327758789
2006-01-10,LCR,Ground_Truth,9.0
2006-01-11,ECH,AdaTrip,98.3038558959961
2006-01-11,ECH,GCN_LSTM,113.77352142333984
2006-01-11,ECH,Ground_Truth,105.0
2006-01-11,ECR,AdaTrip,25.263553619384766
2006-01-11,ECR,GCN_LSTM,85.4830093383789
2006-01-11,ECR,Ground_Truth,67.0
2006-01-11,LCR,AdaTrip,31.42519187927246
2006-01-11,LCR,GCN_LSTM,88.13768005371094
2006-01-11,LCR,Ground_Truth,24.0
2006-01-12,ECH,AdaTrip,106.16632843017578
2006-01-12,ECH,GCN_LSTM,99.35213470458984
2006-01-12,ECH,Ground_Truth,93.0
2006-01-12,ECR,AdaTrip,36.037010192871094
2006-01-12,ECR,GCN_LSTM,80.74957275390625
2006-01-12,ECR,Ground_Truth,48.0
